Name	Type	Order	Acylcarnitine 10:0_2.21_317.3_85.05	Acylcarnitine 12:0_3.72_345.3_85.05	Acylcarnitine 14:0_6.37_373.3_85.05	Acylcarnitine 16:0_9.62_401.4_85.05	Acylcarnitine 18:0_13.04_429.4_85.05	Acylcarnitine 18:1_10.59_427.4_85.05	Acylcarnitine 18:2_8.57_425.4_85.05	Acylcarnitine 2:0_0.98_204.1_85.05	Acylcarnitine 4:0_0.98_233.2_85.05	Cholic acid; CA_2.47_407.1_407.1	Cholic acid; CDCA_4.02_391.3_391.3	Cholic acid; GCDCA_2.81_448.1_448.1	Cholic acid; TCA_1.94_514.3_514.3	Cholic acid; TCDCA_2.69_498.5_498.5	FFA 12:0_4.53_199_199	FFA 14:0_7.52_227.1_227.1	FFA 14:1(n-5)_5.44_225.2_225.2	FFA 16:0_11.02_255.05_255.05	FFA 17:1(n-7c)_10.25_267.2_267.2	FFA 18:0_14.45_283.05_283.05	FFA 18:1(n-7c or n-9c)_11.86_280.9_280.9	FFA 18:2(n-6)_9.76_278.95_278.95	FFA 18:3(n-3 or n-6)_8.31_276.9_276.9	FFA 18:4(n-3)_6.71_275.2_275.2	FFA 20:0_17.52_311_311	FFA 20:1(n-9c)_15.14_309.3_309.3	FFA 20:2(n-6c)_13.01_307.3_307.3	FFA 20:3(n-6 or n-9)_11.2_305.05_305.05	FFA 20:4(n-6)_9.96_303.1_303.1	FFA 20:5(n-3)_8.27_300.9_300.9	FFA 21:0_18.85_325.3_325.3	FFA 22:1(n-9)_17.94_337_337	FFA 22:4(n-6)_12.75_331.3_331.3	FFA 22:5(n-6)_11.52_329.2_329.2	FFA 22:6(n-3)_9.84_326.95_326.95	FFA 23:0_21.2_353.3_353.3	FFA 24:0_22.31_367.4_367.4	FFA 24:1(n-9)_20.35_365.3_365.3	FFA 25:0_22.97_381.4_381.4	FFA 26:0_24.27_395.4_395.4	FFA 27:0_25.18_409.4_409.4	FFA 28:0_26.19_423.3_423.3	lysoPC 14:0 (sn1)_7.03_468.3_184.1	lysoPC 14:0 (sn2)_6.34_468.3_184.1	lysoPC 15:0 (sn1)_8.65_482.3_184.1	lysoPC 15:0 (sn2)_7.88_482.3_184.1	lysoPC 16:0 (sn1)_10.4_496.3_184.1	lysoPC 16:0 (sn2)_9.58_496.3_184.1	lysoPC 16:0e_12.2_482.3_184.1	lysoPC 16:0p_11.86_480.3_184.1	lysoPC 16:1 (sn1)_8_494.3_184.1	lysoPC 16:1 (sn2)_7.29_494.3_184.1	lysoPC 17:0 (sn1)_12.1_510.4_184.1	lysoPC 17:0 (sn2)_11.29_510.4_184.1	lysoPC 17:1 (sn1)_9.62_508.3_184.1	lysoPC 17:1 (sn1)_9.62_508.3_184.1	lysoPC 17:1 (sn2)_8.85_508.3_184.1	lysoPC 17:1 (sn2)_8.89_508.3_184.1	lysoPC 18:0 (sn1)_13.72_524.4_184.1	lysoPC 18:0 (sn2)_12.93_524.4_184.1	lysoPC 18:1 (sn1)_11.27_522.4_184.1	lysoPC 18:1 (sn2)_10.51_522.4_184.1	lysoPC 18:2 (sn1)_9.27_520.3_184.1	lysoPC 18:2 (sn2)_8.53_520.3_184.1	lysoPC 18:3 (sn1)_7.66_518.3_184.1	lysoPC 18:3 (sn2)_6.95_518.3_184.1	lysoPC 19:0 (sn1)_15.27_538.4_184.1	lysoPC 19:0 (sn2)_14.51_538.4_184.1	lysoPC 20:0 (sn1)_16.67_552.4_184.1	lysoPC 20:0 (sn2)_15.98_552.4_184.1	lysoPC 20:1 (sn1)_14.36_550.4_184.1	lysoPC 20:1 (sn2)_13.58_550.4_184.1	lysoPC 20:2 (sn1)_12.38_548.4_184.1	lysoPC 20:2 (sn2)_11.6_548.4_184.1	lysoPC 20:3 (sn1)_10.57_546.4_184.1	lysoPC 20:3 (sn2)_9.86_546.4_184.1	lysoPC 20:4 (sn1)_9.29_544.3_184.1	lysoPC 20:4 (sn2)_8.63_544.3_184.1	lysoPC 20:5 (sn1)_7.7_542.3_184.1	lysoPC 20:5 (sn2)_7.09_542.3_184.1	lysoPC 22:0 (sn1)_19.17_580.4_184.1	lysoPC 22:0 (sn2)_18.53_580.4_184.1	lysoPC 22:4 (sn1)_11.92_572.4_184.1	lysoPC 22:4 (sn2)_11.23_572.4_184.1	lysoPC 22:6 (sn1)_9.33_568.3_184.1	lysoPC 22:6 (sn2)_8.69_568.3_184.1	lysoPE 16:0 (sn1)_10.52_454.3_313.3	lysoPE 16:0 (sn2)_9.71_454.3_313.3	lysoPE 18:0 (sn1)_13.83_482.3_341.3	lysoPE 18:0 (sn2)_13.06_482.3_341.3	lysoPE 18:1 (sn1)_11.35_480.3_339.3	lysoPE 18:1 (sn2)_10.66_480.3_339.3	lysoPE 18:2 (sn1)_9.37_478.3_337.3	lysoPE 18:2 (sn2)_8.62_478.3_337.3	lysoPE 20:4 (sn1)_9.35_502.3_361.3	lysoPE 20:4 (sn2)_8.7_502.3_361.3	lysoPE 22:6 (sn1)_8.88_526.3_385.3	PC 24:0; PC(12:0/12:0) (IS)_17.7_622.4_184.1	PC 30:0; PC(14:0/16:0)_23.39_706.5_184.1	PC 30:1; PC(14:0/16:1)_22.16_704.5_184.1	PC 31:0; PC(15:0/16:0)_24.16_720.5_184.1	PC 31:0; PC(16:0e/16:0)_26.02_720.5_184.1	PC 31:1; PC(15:0/16:1)_22.97_718.5_184.1	PC 31:1p; PC(16:0p/16:0)_25.72_718.5_184.1	PC 32:0; PC(16:0/16:0)_24.97_734.6_184.1	PC 32:1; PC(14:0/18:1 or 16:0/16:1)_23.74_732.5_184.1	PC 32:2; PC(14:0/18:2 or 16:1/16:1)_22.69_730.5_184.1	PC 33:0; PC(17:0/16:0 or 18:0/15:0)_25.74_748.6_184.1	PC 33:0e; PC(18:0e/16:0)_27.88_748.6_184.1	PC 33:1; PC(15:0/18:1 or 16:0/17:1)_24.5_746.6_184.1	PC 33:1e; PC(18:0e/16:1 or 18:1e/16:0)_26.32_746.6_184.1	PC 33:2; PC(15:0/18:2)_23.47_744.6_184.1	PC 33:2e; PC(16:0e/18:2)_24.97_744.6_184.1	PC 33:2e; PC(16:1e/18:1)_25.23_744.6_184.1	PC 34:0; PC(16:0/18:0)_26.67_762.6_184.1	PC 34:1; PC(16:0/18:1)_25.27_760.6_184.1	PC 34:2; PC(16:0/18:2 or 16:1/18:1)_24.22_758.6_184.1	PC 34:3; PC(14:0/20:3)_23.05_756.6_184.1	PC 34:3; PC(16:0/18:3 or 16:1/18:2)_23.41_756.6_184.1	PC 34:4; PC(14:0/20:4 or 16:1/18:3)_22.62_754.5_184.1	PC 34:5; PC(14:0/20:5)_21.74_752.5_184.1	PC 35:1; PC(16:0/19:1 or 17:0/18:1 or 17:1/18:0)_26.06_774.6_184.1	PC 35:2; PC(17:0/18:2 or 17:1/18:1)_25.03_772.6_184.1	PC 35:2e; PC(16:0e/20:2)_27.01_772.6_184.1	PC 35:2e; PC(18:0p/18:1 or 18:1e/18:1)_26.67_772.6_184.1	PC 35:3; PC(17:1/18:2)_23.82_770.6_184.1	PC 35:3e; PC(18:1e/18:2)_25.55_770.6_184.1	PC 35:3e; PC(18:2e/18:1) _25.8_770.6_184.1	PC 35:4; PC(15:0/20:4)_23.37_768.6_184.1	PC 35:4; PC(16:1e/20:3)_25.11_768.6_184.1	PC 35:5; PC(15:0/20:5)_22.54_766.5_184.1	PC 35:5e; PC(16:0e/20:5)_24.3_766.5_184.1	PC 35:5p; PC(16:0p/20:4)_24.83_766.5_184.1	PC 36:0; PC(18:0/18:0)_28.66_790.6_184.1	PC 36:0p; PC(16:0p/22:6)_29.41_790.6_184.1	PC 36:1; PC(18:0/18:1)_27.07_788.6_184.1	PC 36:2; PC(18:0/18:2 or 18:1/18:1)_25.82_786.6_184.1	PC 36:3; PC(16:0/20:3 or 18:0/18:3 or 18:1/18:2)_24.56_784.6_184.1	PC 36:3; PC(16:0/20:3 or 18:0/18:3 or 18:1/18:2)_24.75_784.6_184.1	PC 36:4; PC(16:0/20:4 or 16:1/20:3)_24.14_782.6_184.1	PC 36:4; PC(18:1/18:3 or 18:2/18:2)_23.55_782.6_184.1	PC 36:5; PC(14:0/22:5 or 16:0/20:5 or 16:1/20:4)_23.29_780.6_184.1	PC 36:5; PC(18:2/18:3)_22.93_780.6_184.1	PC 36:6; PC(14:0/22:6)_22.48_778.5_184.1	PC 36:6; PC(16:1/20:5)_22.2_778.5_184.1	PC 37:1; PC(18:0/19:1 or 19:0/18:1)_27.96_802.6_184.1	PC 37:2; PC(18:1/19:1 or 18:2/19:0)_26.7_800.6_184.1	PC 37:3; PC(17:0/20:3 or 19:1/18:2)_25.59_798.6_184.1	PC 37:4; PC(17:0/20:4)_24.91_796.6_184.1	PC 37:4e; PC(18:0e/20:4)_26.85_796.6_184.1	PC 37:4e; PC(18:1e/20:3)_26.4_796.6_184.1	PC 37:5; PC(17:0/20:5 or 17:1/20:4)_24.1_794.6_184.1	PC 37:5e; PC(16:0e/22:5 or 18:0e/20:5) _25.41_794.6_184.1	PC 37:5p; PC(18:0p/20:4)_26.08_794.6_184.1	PC 37:6; PC(15:0/22:6)_23.29_792.6_184.1	PC 37:6e; PC(16:0e/22:6)_25.13_792.6_184.1	PC 37:6e; PC(18:1e/20:5)_24.38_792.6_184.1	PC 38:1; PC(18:1/20:0)_29.01_816.6_184.1	PC 38:2; PC(16:0/22:2)_27.37_814.6_184.1	PC 38:2; PC(18:0/20:2)_27.49_814.6_184.1	PC 38:3; PC(18:0/20:3 or 18:1/20:2)_26.44_812.6_184.1	PC 38:4; PC(18:0/20:4)_25.73_810.6_184.1	PC 38:4; PC(18:1/20:3)_25.37_810.6_184.1	PC 38:5; PC(18:0/20:5)_24.86_808.6_184.1	PC 38:5; PC(18:1/20:4)_24.46_808.6_184.1	PC 38:6; PC(16:0/22:6 or 18:2/20:4)_24.02_806.6_184.1	PC 38:7; PC(16:1/22:6 or 18:2/20:5)_22.62_804.6_184.1	PC 39:3; PC(19:0/20:3)_27.33_826.6_184.1	PC 39:6; PC(17:0/22:6)_24.76_820.6_184.1	PC 39:6e; PC(18:1e/22:5)_25.71_820.6_184.1	PC 39:6p; PC(18:0p/22:5)_26.6_820.6_184.1	PC 39:7; PC(17:1/22:6)_24.18_818.6_184.1	PC 39:7e; PC(18:1e/22:6)_25.21_818.6_184.1	PC 40:1; PC(18:1/22:0)_31.51_844.7_184.1	PC 40:4; PC(18:0/22:4 or 20:1/20:3)_27.57_838.6_184.1	PC 40:5; PC(18:0/22:5)_26.54_836.6_184.1	PC 40:6; PC(18:0/22:6)_25.59_834.6_184.1	PC 40:6; PC(18:1/22:5 or 20:2/20:4)_25.13_834.6_184.1	PC 40:7; PC(18:1/22:6)_24.28_832.6_184.1	PC 40:7; PC(20:3/20:4)_23.91_832.6_184.1	PC 40:8; PC(20:4/20:4)_23.27_830.6_184.1	PC 41:6; PC(19:0/22:6)_26.42_848.6_184.1	PE 32:1; PE(14:0/18:1 or 16:0/16:1)_23.73_690.5_549.5	PE 33:1e ; PE(16:0e/18:1)_26.32_704.6_563.6	PE 33:2p; PE(16:0p/18:1)_25.23_702.5_561.5	PE 34:0; PE(16:0/18:0)_26.56_720.6_579.6	PE 34:1; PE(16:0/18:1)_25.21_718.5_577.5	PE 34:2; PE(16:0/18:2 or 16:1/18:1)_24.26_716.5_575.5	PE 35:1e; PE(18:0e/18:1)_28.22_732.6_591.6	PE 35:2; PE(17:0/18:2)_25.04_730.5_589.5	PE 35:2e ; PE(18:0e/18:2)_27.04_730.5_589.5	PE 35:3p; PE(18:0p/18:2 or 18:0e/18:3 or 18:1p/18:1)_26.66_728.5_587.5	PE 35:4p; PE(16:0p/20:3 or 16:0e/20:4)_25.14_726.5_585.5	PE 35:5p; PE(16:0p/20:4)_24.8_724.5_583.5	PE 36:1; PE(16:0/20:1 or 18:0/18:1)_27_746.6_605.6	PE 36:2; PE(18:0/18:2 or 18:1/18:1)_25.79_744.6_603.6	PE 36:3; PE(18:1/18:2)_24.46_742.5_601.5	PE 36:4; PE(16:0/20:4)_24.15_740.5_599.5	PE 36:4; PE(18:2/18:2)_23.55_740.5_599.5	PE 37:2e; PE(20:0e/18:1)_29.04_758.6_617.6	PE 37:4e ; PE(18:0e/20:4 or 20:0e/18:4 or 20:1e/18:3)_26.88_754.5_613.5	PE 37:5p; PE(16:0p/22:4 or 18:1p/20:3)_25.45_752.5_611.5	PE 37:5p; PE(18:0p/20:4)_26.48_752.5_611.5	PE 37:6p; PE(18:0p/20:5 or 18:1p/20:4 or 16:0e/22:6)_24.92_750.5_609.5	PE 37:7p; PE(16:0p/22:6)_24.64_748.6_607.6	PE 38:3; PE(18:0/20:3)_26.39_770.6_629.6	PE 38:4; PE(16:0/22:4)_25.06_768.6_627.6	PE 38:4; PE(18:0/20:4)_25.69_768.6_627.6	PE 38:4; PE(18:1/20:3 or 18:2/20:2)_25.32_768.6_627.6	PE 38:5; PE(18:0/20:5)_24.86_766.5_625.5	PE 38:5; PE(18:1/20:4)_24.47_766.5_625.5	PE 38:6; PE(16:0/22:6 or 16:1/22:5 or 20:2/18:4)_23.97_764.5_623.5	PE 38:6; PE(18:1/20:5 or 18:2/20:4)_23.44_764.5_623.5	PE 39:4e; PE(18:0e/22:4 or 20:0e/20:4)_28.86_782.6_641.6	PE 39:7p; PE(18:0p/22:6 or 18:1p/22:5)_26.23_776.5_635.5	PE 40:4; PE(18:0/22:4 or 20:0/20:4)_27.02_796.6_655.6	PE 40:5; PE(18:0/22:5)_26.03_794.6_653.6	PE 40:6; PE(18:0/22:6)_25.54_792.6_651.6	PE 40:7; PE(18:1/22:6)_24.35_790.5_649.5
04_Serum Human_09	FALSE	11	7370	3418	1493	7932	3692	7565	4329	147894	408	503	1634	3031	381	457	1409	21679	2249	149234	10274	122680	227243	112357	8184	1217	8058	21673	15617	21553	225631	1666	6510	3364	17242	5964	9064	9429	69698	8829	14915	18789	2784	12265	120572	46686	53198	23859	7681217	3191492	10256	7835	81093	36012	71974	29543	12826	12416	5478	4558	2535502	1079381	892340	430683	1268209	626589	17301	8913	8340	3392	6958	2888	15699	5805	16206	7761	68797	41072	322312	169754	17350	8779	2205	1109	8447	4022	32800	22092	11239	9727	22725	11238	9576	5889	10816	9927	7712	6499	2646	259126	521478	41033	26749	347974	17959	189508	1959875	1771241	616541	26608	53048	294367	563414	394228	99556	532516	460340	1.63E+07	2.00E+07	675113	764635	153750	6735	311076	808174	161620	100793	84191	247995	111971	110144	1334879	7017	22944	916400	35313	21460	3128989	1.66E+07	4958285	5923631	1.00E+07	2329569	1008892	163845	21613	7713	25728	94861	77733	214195	585687	134388	12800	832380	78004	22065	199516	22118	44077	86529	272315	2664129	6378913	565038	776903	2247308	1974926	33742	8470	21985	40572	44731	35587	313018	2244	24130	168468	794397	45619	78720	28909	62185	2793	1315	4259	2929	1046	16117	18052	951	2621	3123	7190	13476	6418	20983	64938	41164	15649	10817	204	14205	14792	15432	7116	2363	11229	2864	88163	4330	8979	31886	14849	5139	811	4534	4134	7237	20922	1658
04_Serum Human_10	FALSE	12	6829	2984	1054	9224	4125	7690	4973	170592	57	888	1182	2947	375	306	1022	12724	2149	153993	6823	108325	216492	110726	7401	911	6508	17140	18049	23232	226526	2071	4606	1932	19071	4925	9122	8763	57271	7877	10718	13322	2648	10852	115622	49379	53667	21304	7808985	3284306	11625	6648	84011	41822	76843	37469	12213	12070	4856	5265	2520025	1148061	874300	427087	1351317	677846	17478	7289	5740	2785	9852	3765	16184	7662	17701	6512	63609	41632	321311	185200	17836	10425	1649	908	5823	4805	32974	24595	12732	6678	23982	11737	8944	6952	13627	9967	8330	6721	1835	249422	501843	42102	28490	347004	13756	207632	1970225	1741845	628307	20801	51449	299683	580104	403301	101266	557425	475662	1.65E+07	2.00E+07	698616	762782	160252	6456	307360	795825	170655	94420	86201	257097	115648	103970	1342592	6526	21417	917139	36266	23759	3260123	1.64E+07	5129106	5873094	9800457	2346426	1047373	165696	25644	8324	23878	95214	83789	210917	556466	147254	11521	815598	79135	19547	197691	23044	41644	79218	260996	2748050	6386392	536824	757934	2209585	2027851	35082	7048	21358	39964	44563	43216	333417	2725	25397	158093	825962	53039	70817	27291	66038	2153	1666	3415	2284	1885	16873	19331	1276	2355	3475	6823	14178	7123	24263	61819	42469	15578	10497	204	14849	15283	12544	12146	3017	11002	2884	92743	3383	11565	26398	18084	5164	792	4343	3013	7808	20129	2014
05_Serum mix	TRUE	13	3215	2601	3164	17444	3554	8384	3539	47212	2062	3430	1262	3344	6401	737	1886	19916	3087	485864	30560	331525	482058	301006	11616	1299	10233	127047	63952	186401	1652329	3890	5191	6743	185524	234589	163621	7763	68255	15001	13726	23648	3057	13459	60252	29138	53812	27677	6831679	3508343	13792	3760	75557	36910	97131	64640	10029	8615	6156	5552	3938784	2355369	777947	493023	1111799	670595	8508	4254	46334	25549	22127	13440	41223	27480	21170	15793	57034	42615	340297	211141	6081	5467	4659	4492	8984	8170	57849	43714	14308	8001	31437	20628	5980	4629	4974	5240	3218	3116	1302	252922	230524	15392	23405	221394	6948	101071	1486971	808601	250407	23678	27465	202005	422720	216088	38492	290331	480479	1.24E+07	1.86E+07	335875	290948	63563	3382	232612	505963	86626	53220	39298	120426	49272	54768	692444	2363	13813	447542	53978	10240	2650160	1.16E+07	3216415	3112841	5549400	1028308	390397	77655	11236	3548	41492	185913	50106	136881	259737	95680	7508	429391	38639	6844	96350	12040	43255	76254	189161	1664365	4816748	393763	803279	1168374	1337186	14269	12471	19447	19880	34496	34459	238995	3017	18850	522518	875656	70301	74289	16514	49105	8580	996	2213	1582	1156	6253	8019	2533	1960	5480	3111	8415	3510	10794	35277	18492	6245	3649	3502	15806	7914	7749	11243	1913	4058	1304	46307	2168	5543	12293	9580	1929	5369	3061	1946	2847	9577	1072
06_Serum Mouse_01	FALSE	14	408	853	4033	12900	3498	9891	1099	63676	2747	1232	1328	542	7537	660	1235	29661	4636	803479	57188	425531	858699	481447	18020	2896	15723	262589	116090	352149	2405733	5101	7053	13535	238061	372480	346379	9339	59933	13390	11664	22651	2610	10913	4578	2226	10967	5507	3255378	1638647	19373	4088	10256	5303	60376	39843	3621	2217	1334	1560	2666718	1566229	415318	288238	615416	354938	1471	604	84982	49988	35118	23021	31855	18532	14431	9563	36320	24387	58500	35371	755	191	7526	4490	2889	4071	54882	44693	2533	1866	11431	10498	1915	915	1128	1208	853	337	637	227679	35939	3669	13556	134546	59	29341	1275451	163696	4123	21279	14808	142545	325733	39510	16674	152933	415881	1.21E+07	1.05E+07	50907	19039	842	259	269565	374663	81916	25219	21521	51916	16552	1614	205672	0	1822	122676	55058	4868	2776464	8344724	1980579	1381616	1178377	210234	7665	4177	204	408	69711	398531	41363	44298	66992	44346	2459	140724	8695	3335	58834	3588	52220	103085	183762	1191178	1833839	190512	638110	391698	1149674	1176	23667	32237	7233	39450	17066	201110	2733	14013	462491	1019330	105985	160004	6521	16313	19563	568	3401	4417	675	1888	1762	7234	408	16049	862	5818	1914	2302	3444	1172	1280	0	9464	28989	7404	4679	18767	4102	907	50	5604	379	682	1992	871	135	17535	3352	104	0	1812	408
06_Serum Mouse_02	FALSE	15	0	2053	3593	14436	3640	8828	640	61961	1351	704	1484	204	8904	399	1686	30958	3522	899016	50661	504811	845618	526619	18654	3205	16161	302148	138282	384922	2466622	5831	8061	15508	261393	385848	367158	7913	67211	16043	11604	19907	2482	13690	6298	3360	11287	6838	3372812	1678921	21491	4152	9487	5650	65336	41934	3305	3000	1720	1928	2812481	1646130	458833	296152	629092	364768	1208	920	78867	49216	32549	18505	38518	22416	18693	10607	38342	23755	65761	40260	191	293	5864	6203	2977	2266	58856	43333	4744	3551	13433	8170	595	701	1377	528	640	1031	377	243074	38005	3546	14762	143104	478	29034	1288805	163599	4601	24627	15557	142350	322347	39678	11853	163124	438813	1.19E+07	1.04E+07	56953	22416	473	0	267170	391244	81409	30715	24168	62744	19487	2312	203392	0	2177	136256	55731	6221	2771416	8662452	2014640	1411766	1172436	229594	10081	3577	204	539	75373	404316	41260	48409	76737	50281	2625	142511	10541	2243	58131	5463	49527	105606	189310	1211091	1874966	194759	660028	396204	1185712	1525	23880	33381	6075	45676	18165	207352	2714	15304	448265	1059702	102433	157415	5596	17171	23129	564	3941	3285	1202	2275	1068	8303	0	14586	1463	7337	2022	1828	4165	728	1193	0	9260	30358	6121	5090	23421	2518	193	0	7647	493	645	2270	1111	1145	14343	2970	403	204	671	377
06_Serum Mouse_03	FALSE	16	293	761	4302	16044	3457	8953	2600	62195	1873	1326	1248	640	10551	360	1431	32491	3583	912505	56383	482438	875754	530972	19440	2934	13884	304033	144687	393896	2517483	5254	7203	13311	262329	385829	343005	11413	61962	16206	11369	25357	3406	13162	6196	3405	10416	5721	3413278	1740526	22013	5960	9824	7161	74470	43130	3250	2858	2444	1556	2881190	1697402	472347	315302	656950	372300	1422	773	94338	52489	33299	20161	35929	23390	13925	10750	40830	22887	69638	43159	293	595	9030	4647	2911	2987	60478	42178	3471	3160	14551	10874	1194	811	1675	773	1373	542	397	232143	39409	3558	11772	142330	531	28553	1309214	165781	5643	22252	18721	146761	313217	39554	12737	166519	423860	1.21E+07	1.09E+07	50698	19984	684	340	259876	386345	77527	30463	21068	60443	16249	2895	205669	0	1352	125595	51246	5752	2802968	8535114	2026037	1359525	1207477	220464	7012	3149	302	231	70215	386832	39148	50168	74845	49899	2260	135808	9923	2607	67592	5321	52397	110261	184419	1157774	1926560	194503	634934	397509	1149972	1885	27568	29918	6852	44058	20047	201940	2307	15824	432857	1019023	117630	170644	4743	14078	22793	953	2798	2779	887	2241	1305	8747	230	15212	640	8517	2088	2746	3902	423	1355	0	10123	31227	6646	4569	19570	3682	584	0	7388	697	371	2720	638	727	16918	4940	584	255	729	0
06_Serum Mouse_04	FALSE	17	512	866	3289	15655	3492	8572	1129	60589	1631	705	1164	204	7643	472	1067	27143	4076	979053	54422	484276	970362	524485	21563	2396	12852	292034	131325	377907	2386766	5192	6640	14880	243866	386234	353820	11692	67593	16659	13271	21076	3438	10313	4906	2670	10641	4426	3151458	1633689	17540	3738	9526	3685	66091	41502	3190	3480	2413	1755	2681557	1584576	417732	292932	593869	351943	1928	795	79864	46784	30541	19476	33696	22606	14325	11199	37312	24313	60889	44759	551	204	7226	4651	2209	2220	60517	43725	2920	2207	15056	7650	1324	1407	1182	382	666	400	1129	247039	37852	3911	14873	130121	408	32172	1249292	149412	3491	23191	15993	139473	300332	35082	19053	143278	397763	1.12E+07	9713620	48682	19908	351	139	253705	361928	78841	28257	18809	53781	16678	2875	185551	0	1960	123746	52386	4957	2645824	8174890	1917931	1263488	1042149	223390	9129	3258	271	379	70567	365646	40698	44589	73135	49234	1310	133077	9362	2171	58096	4347	52993	101032	178926	1121362	1833198	184267	595656	374046	1117672	1466	23536	30222	6436	41952	13604	188104	3044	14924	424389	950847	104522	160280	5265	15004	19302	756	2437	3791	448	3392	971	6417	0	13983	787	6094	3238	1546	4450	376	984	0	7677	28995	4715	3412	19711	3391	616	0	7766	542	853	1152	1101	938	14327	4440	102	204	1616	223
06_Serum Mouse_05	FALSE	18	293	928	3751	15052	3116	6807	1708	64360	1475	773	564	564	9611	293	1566	29932	4353	769577	54073	510258	917393	513271	21376	2549	15602	298572	127560	355848	2465812	6071	5561	14240	247523	398162	339089	10287	82710	14680	13416	23045	3367	11823	4176	2507	10131	5484	3174400	1662342	19502	3574	9803	5712	63483	42214	2705	3863	1764	1572	2677400	1546073	420338	277237	586529	352086	1013	391	85341	44726	31306	21967	33882	19681	15450	10496	36223	22079	64499	40974	453	746	5700	4083	3036	2621	55170	44310	3520	2211	15288	7908	1894	1297	1737	915	457	1182	497	234266	36653	2649	12128	141813	642	28108	1174852	154964	4587	24766	14726	134547	300317	38130	14410	157319	394439	1.13E+07	9996080	47595	20599	587	204	240371	353738	81991	30168	23542	55073	15067	2650	189853	0	1654	116968	57012	4149	2625762	8040474	1948538	1290253	1061518	227513	9524	2870	204	366	72687	366015	37759	50549	71789	44944	1674	136333	9958	2066	55529	4183	52175	99301	168459	1096052	1825090	195364	596968	380604	1098780	840	18142	27747	6966	39112	15735	209150	2595	13142	439285	944455	104747	152740	4342	17983	18436	1062	2952	2849	980	1915	1412	7511	0	12517	1911	7528	1497	1864	4765	826	791	0	10358	28281	3689	3572	20988	2866	496	204	7424	382	666	3160	604	718	12809	3839	104	86	1528	204
07_Serum mix	TRUE	19	2640	2760	3755	19587	4663	8339	2872	53826	800	1791	1386	2137	4560	2053	1383	22155	3053	472896	23818	305574	489421	312077	10035	1404	10398	129059	73100	183607	1692000	4240	6601	7441	191731	254800	163295	8478	70026	14138	13600	19627	3744	13146	61277	29937	50173	24164	6642575	3512814	15873	4007	62961	35350	94087	67566	8222	10581	4885	5147	3919579	2381695	789272	493676	1117559	678560	8824	6548	44120	20971	22862	13621	39840	24652	24321	13996	60268	43617	336326	217479	7876	7038	5534	5005	7450	8504	62719	43864	14098	7779	29254	18247	5658	4174	5880	4761	4227	2925	1522	240248	216422	14325	23946	223275	6582	103642	1467004	796709	252772	21463	30048	200810	385045	226468	44268	285942	457084	1.20E+07	1.82E+07	343104	279863	62728	2576	223295	515734	92016	51654	43951	123157	52446	53013	692796	1862	13804	427536	51347	12524	2647405	1.09E+07	3082926	2972669	5171803	1023488	379543	71646	9560	2544	38731	185333	55472	128178	257471	92622	7421	412661	36916	11039	90100	14152	40792	76821	192964	1715001	4633804	385033	752245	1158849	1270588	13659	11819	21265	17434	27336	37684	221003	2912	21765	522233	852373	73938	80180	12799	49004	10594	1048	2998	2943	859	6294	9575	3911	1063	6465	3196	7223	2203	9064	32643	19798	5966	2820	4134	15286	7432	7232	8881	2075	5079	838	42686	1705	3793	13156	6089	2040	9540	3547	1739	2669	8628	1132
08_Serum Mouse_06	FALSE	20	306	1104	5248	14045	2920	10341	2001	65475	1404	966	1475	248	8825	271	1101	25777	3255	931531	45969	477174	894680	489085	17041	3210	15050	298410	126287	376048	2410780	7207	5910	11888	253085	389234	360822	9942	65378	16444	13479	26224	3660	10300	5313	2073	7544	6418	3097782	1667662	19022	4640	9540	5254	62625	37428	4335	3071	2088	1835	2647495	1583291	415237	276897	593667	331994	1706	720	79575	43706	33903	19007	32511	17809	12684	10576	37357	25226	58871	45565	0	204	7982	4870	2577	2449	52466	42322	3144	1817	15155	8231	1175	297	720	888	893	1004	231	249155	38381	2362	13749	129700	586	29060	1228759	158540	3776	22872	12142	135432	311747	41009	18366	158877	402684	1.14E+07	1.01E+07	47882	17006	411	0	256222	380301	78112	31682	22600	55478	12594	3021	186912	0	2317	120344	51331	5155	2699496	7832847	1921160	1302794	1085264	218343	8891	2425	337	651	71577	346016	38576	43745	71286	47093	1699	136748	11435	3020	60788	4291	50817	98889	169447	1111224	1815762	193732	600959	378101	1063937	937	23451	32559	5245	40332	17437	188867	2128	13148	419705	978792	103382	150349	5874	15219	20411	1064	1897	4654	1155	3293	923	7257	115	14601	1006	5037	2497	2159	3390	728	1285	0	7779	29486	6475	3217	18523	2877	299	0	7302	345	628	2134	698	1081	16717	4369	794	204	1452	983
